,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.07553444,-0.15697344,0.09320978,0.042889886,0.057920188,-0.30888498,-0.16715458,0.005000097,-0.5474073,-0.51909417,0.9249176,0.031475134,0.5605454,-0.8229845,0.58788383,-0.42505494,-0.0120158475,0.7575825,0.11329728,0.10864868,0.48159647,-0.037136804,0.24482034,0.62725866,-0.36251423,0.36852303,-0.23080409,-0.63279116,-0.8599643,-0.89270455,-0.07944575,-0.25433886,-0.6192584,0.49242783,0.3472284,-0.7136549,0.3226343,-0.29350734,0.045681767,0.7763693,-0.016334264,-0.0814952,0.44441792,-0.68939817,0.024171855,0.7823885,-0.6379154,0.022649352,-0.15075378,0.18042131,0.11986281,-0.6352387,0.6599086,-0.51593596,-0.544578,0.7461739,-0.3544194,0.8630098,-0.016174687,0.02087426,0.6452628,-0.029612785,0.117043,0.55249697
1,0.056765564,-0.20969538,0.22674344,0.062399816,0.061257273,-0.2266331,-0.11261588,0.0046189358,-0.37192908,-0.49156484,0.50352323,0.014393626,0.5013928,-0.7367211,0.5726152,-0.7761509,-0.015307014,0.81119806,0.14506145,0.10796313,0.5152574,-0.05338301,0.5775065,0.594389,0.019754326,0.5281083,-0.057891812,-0.25006196,-0.90240735,-0.91497666,-0.018208059,-0.31340843,-0.65472835,0.6599599,0.33947536,-0.6663962,0.19916894,-0.31542447,0.01232287,0.7980588,-0.046672337,-0.47253045,0.47330013,-0.65254545,0.06391493,0.75880665,-0.6839308,0.07331096,-0.1496311,-0.019935593,0.15262622,-0.64475286,0.76950943,-0.44892728,-0.6301195,0.61237836,-0.057168808,0.81931937,-0.012153325,0.035523564,0.62720525,-0.00462398,0.050908934,0.54711914
2,-0.07553444,-0.15697344,0.09320978,0.042889886,0.057920188,-0.30888498,-0.16715458,0.005000097,-0.5474073,-0.51909417,0.9249176,0.031475134,0.5605454,-0.8229845,0.58788383,-0.42505494,-0.0120158475,0.7575825,0.11329728,0.10864868,0.48159647,-0.037136804,0.24482034,0.62725866,-0.36251423,0.36852303,-0.23080409,-0.63279116,-0.8599643,-0.89270455,-0.07944575,-0.25433886,-0.6192584,0.49242783,0.3472284,-0.7136549,0.3226343,-0.29350734,0.045681767,0.7763693,-0.016334264,-0.0814952,0.44441792,-0.68939817,0.024171855,0.7823885,-0.6379154,0.022649352,-0.15075378,0.18042131,0.11986281,-0.6352387,0.6599086,-0.51593596,-0.544578,0.7461739,-0.3544194,0.8630098,-0.016174687,0.02087426,0.6452628,-0.029612785,0.117043,0.55249697
3,0.027186034,-0.18656145,0.09400937,0.0010757304,0.022103328,-0.35208806,-0.17392844,0.0032632176,-0.6190849,-0.51648647,0.9309447,0.024513278,0.5349523,-0.7886978,0.52611786,-0.3918515,-0.012205737,0.8037732,0.07905928,0.10301057,0.4605554,-0.049141794,0.17775522,0.66355723,-0.47096136,0.30101216,-0.20753339,-0.68181324,-0.83700734,-0.88779235,-0.08519216,-0.22007771,-0.55312294,0.4895347,0.36338395,-0.6557222,0.46183595,-0.2601679,0.05062945,0.78721035,0.027850587,-0.04701763,0.46862105,-0.6914197,0.016587673,0.7888555,-0.6912471,0.028649408,-0.009139355,0.2762668,0.10293274,-0.6200911,0.6904548,-0.49289703,-0.37465498,0.7947613,-0.48314792,0.8831848,-0.03895906,0.018635152,0.65527856,-0.01685518,0.105227,0.5289645
4,-0.07553444,-0.15697344,0.09320978,0.042889886,0.057920188,-0.30888498,-0.16715458,0.005000097,-0.5474073,-0.51909417,0.9249176,0.031475134,0.5605454,-0.8229845,0.58788383,-0.42505494,-0.0120158475,0.7575825,0.11329728,0.10864868,0.48159647,-0.037136804,0.24482034,0.62725866,-0.36251423,0.36852303,-0.23080409,-0.63279116,-0.8599643,-0.89270455,-0.07944575,-0.25433886,-0.6192584,0.49242783,0.3472284,-0.7136549,0.3226343,-0.29350734,0.045681767,0.7763693,-0.016334264,-0.0814952,0.44441792,-0.68939817,0.024171855,0.7823885,-0.6379154,0.022649352,-0.15075378,0.18042131,0.11986281,-0.6352387,0.6599086,-0.51593596,-0.544578,0.7461739,-0.3544194,0.8630098,-0.016174687,0.02087426,0.6452628,-0.029612785,0.117043,0.55249697
5,0.14840406,-0.3904329,0.054460693,0.017324874,0.099157065,-0.032805808,-0.26936662,0.066064455,-0.32522297,-0.4438952,0.5216814,0.018594338,0.39129847,-0.6753316,0.3465908,-0.29223356,-0.045939665,0.83213437,0.13537374,0.12185137,0.053343486,-0.20780548,0.56616586,0.5577749,0.32896748,0.36626652,-0.108633034,0.2832598,-0.65989023,-0.87077487,-0.006538476,-0.24513364,-0.47476816,0.11366259,0.5106165,0.009328887,0.032691836,-0.28312823,0.01942181,0.72438717,-0.037951674,-0.2957501,-0.107668795,-0.22127093,0.13884544,0.70961237,-0.51292074,0.09164965,-0.31913236,0.09177821,0.15898094,-0.07179401,0.6820037,-0.19569096,-0.4656524,0.66322476,-0.08876983,0.5491026,0.33295205,-0.021152886,0.5670725,0.01234695,0.02401005,0.4327543
6,0.13188317,-0.12844688,0.089739785,-0.06684119,-0.02400311,-0.44640043,-0.12851788,0.002864523,-0.68852663,-0.45780873,0.9171481,0.022564566,0.49113765,-0.80720866,0.20459305,-0.08260731,-0.020022597,0.87395257,0.11527069,0.10774496,0.36656207,-0.12103918,-0.030682085,0.70443976,-0.59449303,0.06977297,-0.23828566,-0.76481813,-0.6986416,-0.79516274,-0.10289773,-0.20479612,-0.30096048,0.12233204,0.42674527,-0.42814705,0.49460685,-0.21084104,0.08494416,0.6349025,0.06924929,0.085977115,0.33295965,-0.6284095,0.011893741,0.7516041,-0.6213664,-0.0018723743,-0.031400394,0.6412306,0.0941328,-0.58911645,0.69260913,-0.32407638,-0.13788411,0.87867635,-0.6623547,0.87712765,0.0011983213,0.05340651,0.74133325,-0.03931728,0.12932478,0.4752177
7,0.05678863,-0.20974033,0.22675115,0.062389668,0.061248984,-0.2266429,-0.11262066,0.0046182266,-0.37194625,-0.49156672,0.50347376,0.014393564,0.5013849,-0.73669654,0.5726016,-0.77613664,-0.01530738,0.8112161,0.14505336,0.10796103,0.51526237,-0.053379677,0.5774881,0.594386,0.019696001,0.5280767,-0.057878923,-0.2501011,-0.9024032,-0.9149761,-0.018207336,-0.31339216,-0.6547137,0.65996397,0.33947957,-0.6663711,0.19920276,-0.31541562,0.012326219,0.79806304,-0.04665611,-0.47250736,0.4733009,-0.6525397,0.063911244,0.75881207,-0.68395156,0.073312216,-0.14953494,-0.019909324,0.15262125,-0.64474267,0.76950663,-0.44891006,-0.63009,0.6123811,-0.057198852,0.81932706,-0.012179164,0.035524126,0.6271997,-0.004618028,0.05090151,0.5471127
8,0.13188317,-0.12844688,0.089739785,-0.06684119,-0.02400311,-0.44640043,-0.12851788,0.002864523,-0.68852663,-0.45780873,0.9171481,0.022564566,0.49113765,-0.80720866,0.20459305,-0.08260731,-0.020022597,0.87395257,0.11527069,0.10774496,0.36656207,-0.12103918,-0.030682085,0.70443976,-0.59449303,0.06977297,-0.23828566,-0.76481813,-0.6986416,-0.79516274,-0.10289773,-0.20479612,-0.30096048,0.12233204,0.42674527,-0.42814705,0.49460685,-0.21084104,0.08494416,0.6349025,0.06924929,0.085977115,0.33295965,-0.6284095,0.011893741,0.7516041,-0.6213664,-0.0018723743,-0.031400394,0.6412306,0.0941328,-0.58911645,0.69260913,-0.32407638,-0.13788411,0.87867635,-0.6623547,0.87712765,0.0011983213,0.05340651,0.74133325,-0.03931728,0.12932478,0.4752177
9,0.07228669,-0.24767578,0.22076614,0.06721676,0.052396204,-0.24936591,-0.12149329,0.002680189,-0.39676276,-0.49869424,0.52796197,0.015907511,0.50428176,-0.7361323,0.563778,-0.7745702,-0.014550825,0.8184503,0.1388665,0.10724774,0.5291171,-0.048876103,0.54825205,0.6020548,-0.09257683,0.5014819,-0.05730814,-0.27471146,-0.9046345,-0.9173004,-0.020638388,-0.29360303,-0.6612798,0.6912159,0.3358438,-0.67032754,0.24642856,-0.3212939,0.017565615,0.8011953,-0.034264714,-0.49048483,0.50265557,-0.6654952,0.056316655,0.7644583,-0.6981344,0.07205058,-0.08578461,0.026505182,0.15135719,-0.64062816,0.76600176,-0.44912612,-0.6367567,0.6231896,-0.09341596,0.83149195,-0.020584542,0.032919545,0.6318159,-0.0028199248,0.05129195,0.54928905
