SC,opcode,label
t1014.txt,PUSH PUSH MSTORE CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH DUP PUSH PUSH CODECOPY PUSH RETURN STOP PUSH PUSH MSTORE PUSH CALLDATASIZE LT PUSH JUMPI PUSH CALLDATALOAD PUSH SWAP DIV PUSH AND DUP PUSH EQ PUSH JUMPI JUMPDEST PUSH DUP REVERT JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP PUSH AND PUSH AND DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST PUSH DUP SWAP SLOAD SWAP PUSH EXP SWAP DIV PUSH AND DUP JUMP STOP,1
t10146.txt,PUSH PUSH MSTORE PUSH PUSH SSTORE PUSH PUSH SSTORE CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH DUP PUSH PUSH CODECOPY PUSH RETURN STOP PUSH PUSH MSTORE PUSH CALLDATASIZE LT PUSH JUMPI PUSH CALLDATALOAD PUSH SWAP DIV PUSH AND DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI JUMPDEST PUSH DUP REVERT JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST PUSH SLOAD DUP JUMP JUMPDEST PUSH SLOAD DUP JUMP STOP,1
t1015.txt,PUSH PUSH MSTORE CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH DUP PUSH PUSH CODECOPY PUSH RETURN STOP PUSH PUSH MSTORE PUSH CALLDATASIZE LT PUSH JUMPI PUSH CALLDATALOAD PUSH SWAP DIV PUSH AND DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI JUMPDEST PUSH DUP REVERT JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP PUSH AND PUSH AND DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH DUP CALLDATASIZE SUB DUP ADD SWAP DUP DUP CALLDATALOAD SWAP PUSH ADD SWAP SWAP SWAP SWAP POP POP POP PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD DUP PUSH ADD DUP DUP MSTORE PUSH ADD DUP PUSH AND PUSH AND DUP MSTORE PUSH ADD DUP DUP MSTORE PUSH ADD DUP DUP SUB DUP MSTORE DUP DUP DUP MLOAD DUP MSTORE PUSH ADD SWAP POP DUP MLOAD SWAP PUSH ADD SWAP DUP DUP DUP PUSH JUMPDEST DUP DUP LT ISZERO PUSH JUMPI DUP DUP ADD MLOAD DUP DUP ADD MSTORE PUSH DUP ADD SWAP POP PUSH JUMP JUMPDEST POP POP POP POP SWAP POP SWAP DUP ADD SWAP PUSH AND DUP ISZERO PUSH JUMPI DUP DUP SUB DUP MLOAD PUSH DUP PUSH SUB PUSH EXP SUB NOT AND DUP MSTORE PUSH ADD SWAP POP JUMPDEST POP SWAP POP POP POP POP POP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH DUP CALLDATASIZE SUB DUP ADD SWAP DUP DUP CALLDATALOAD SWAP PUSH ADD SWAP SWAP SWAP SWAP POP POP POP PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP PUSH AND PUSH AND DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH DUP CALLDATASIZE SUB DUP ADD SWAP DUP DUP CALLDATALOAD SWAP PUSH ADD SWAP SWAP SWAP SWAP DUP CALLDATALOAD SWAP PUSH ADD SWAP DUP ADD DUP CALLDATALOAD SWAP PUSH ADD SWAP SWAP SWAP SWAP SWAP SWAP SWAP SWAP SWAP DUP CALLDATALOAD SWAP PUSH ADD SWAP SWAP SWAP SWAP DUP CALLDATALOAD ISZERO ISZERO SWAP PUSH ADD SWAP SWAP SWAP SWAP DUP CALLDATALOAD SWAP PUSH ADD SWAP SWAP SWAP SWAP POP POP POP PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST PUSH PUSH SWAP SLOAD SWAP PUSH EXP SWAP DIV PUSH AND DUP JUMP JUMPDEST PUSH DUP DUP SLOAD DUP LT ISZERO ISZERO PUSH JUMPI INVALID JUMPDEST SWAP PUSH MSTORE PUSH PUSH SHA3 SWAP PUSH MUL ADD PUSH SWAP POP SWAP POP DUP PUSH ADD SLOAD SWAP DUP PUSH ADD DUP SLOAD PUSH DUP PUSH AND ISZERO PUSH MUL SUB AND PUSH SWAP DIV DUP PUSH ADD PUSH DUP SWAP DIV MUL PUSH ADD PUSH MLOAD SWAP DUP ADD PUSH MSTORE DUP SWAP SWAP SWAP DUP DUP MSTORE PUSH ADD DUP DUP SLOAD PUSH DUP PUSH AND ISZERO PUSH MUL SUB AND PUSH SWAP DIV DUP ISZERO PUSH JUMPI DUP PUSH LT PUSH JUMPI PUSH DUP DUP SLOAD DIV MUL DUP MSTORE SWAP PUSH ADD SWAP PUSH JUMP JUMPDEST DUP ADD SWAP SWAP PUSH MSTORE PUSH PUSH SHA3 SWAP JUMPDEST DUP SLOAD DUP MSTORE SWAP PUSH ADD SWAP PUSH ADD DUP DUP GT PUSH JUMPI DUP SWAP SUB PUSH AND DUP ADD SWAP JUMPDEST POP POP POP POP POP SWAP DUP PUSH ADD SLOAD SWAP DUP PUSH ADD PUSH SWAP SLOAD SWAP PUSH EXP SWAP DIV PUSH AND SWAP DUP PUSH ADD SLOAD SWAP POP DUP JUMP JUMPDEST PUSH PUSH MSTORE DUP PUSH MSTORE PUSH PUSH SHA3 PUSH SWAP POP SLOAD SWAP PUSH EXP SWAP DIV PUSH AND DUP JUMP JUMPDEST PUSH DUP PUSH PUSH JUMP JUMPDEST PUSH PUSH PUSH SWAP SLOAD SWAP PUSH EXP SWAP DIV PUSH AND PUSH AND CALLER PUSH AND EQ ISZERO ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST PUSH SWAP POP DUP ISZERO PUSH JUMPI TIMESTAMP SWAP POP JUMPDEST PUSH PUSH MLOAD SWAP DUP ADD PUSH MSTORE DUP DUP DUP MSTORE PUSH ADD DUP DUP DUP DUP PUSH ADD PUSH DUP SWAP DIV MUL PUSH ADD PUSH MLOAD SWAP DUP ADD PUSH MSTORE DUP SWAP SWAP SWAP SWAP DUP DUP MSTORE PUSH ADD DUP DUP DUP DUP DUP CALLDATACOPY DUP ADD SWAP POP POP POP POP POP POP DUP MSTORE PUSH ADD DUP DUP MSTORE PUSH ADD DUP PUSH AND DUP MSTORE PUSH ADD DUP DUP MSTORE POP SWAP POP PUSH PUSH DUP SWAP DUP PUSH DUP SLOAD ADD DUP DUP SSTORE DUP SWAP POP POP SWAP PUSH DUP SUB SWAP PUSH MSTORE PUSH PUSH SHA3 SWAP PUSH MUL ADD PUSH SWAP SWAP SWAP SWAP SWAP SWAP SWAP POP PUSH DUP ADD MLOAD DUP PUSH ADD SSTORE PUSH DUP ADD MLOAD DUP PUSH ADD SWAP DUP MLOAD SWAP PUSH ADD SWAP PUSH SWAP SWAP SWAP PUSH JUMP JUMPDEST POP PUSH DUP ADD MLOAD DUP PUSH ADD SSTORE PUSH DUP ADD MLOAD DUP PUSH ADD PUSH PUSH EXP DUP SLOAD DUP PUSH MUL NOT AND SWAP DUP PUSH AND MUL OR SWAP SSTORE POP PUSH DUP ADD MLOAD DUP PUSH ADD SSTORE POP POP SUB SWAP POP DUP SWAP POP POP POP POP SWAP SWAP POP POP POP POP POP POP JUMP JUMPDEST PUSH PUSH MLOAD SWAP DUP ADD PUSH MSTORE DUP PUSH DUP MSTORE PUSH ADD PUSH DUP MSTORE PUSH ADD PUSH DUP MSTORE PUSH ADD PUSH PUSH AND DUP MSTORE PUSH ADD PUSH DUP MSTORE POP SWAP JUMP JUMPDEST DUP DUP SLOAD PUSH DUP PUSH AND ISZERO PUSH MUL SUB AND PUSH SWAP DIV SWAP PUSH MSTORE PUSH PUSH SHA3 SWAP PUSH ADD PUSH SWAP DIV DUP ADD SWAP DUP PUSH LT PUSH JUMPI DUP MLOAD PUSH NOT AND DUP DUP ADD OR DUP SSTORE PUSH JUMP JUMPDEST DUP DUP ADD PUSH ADD DUP SSTORE DUP ISZERO PUSH JUMPI SWAP DUP ADD JUMPDEST DUP DUP GT ISZERO PUSH JUMPI DUP MLOAD DUP SSTORE SWAP PUSH ADD SWAP SWAP PUSH ADD SWAP PUSH JUMP JUMPDEST JUMPDEST POP SWAP POP PUSH SWAP SWAP PUSH JUMP JUMPDEST POP SWAP JUMP JUMPDEST PUSH SWAP SWAP JUMPDEST DUP DUP GT ISZERO PUSH JUMPI PUSH DUP PUSH SWAP SSTORE POP PUSH ADD PUSH JUMP JUMPDEST POP SWAP JUMP JUMPDEST SWAP JUMP STOP,1
t10295.txt,PUSH PUSH MSTORE CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH DUP PUSH PUSH CODECOPY PUSH RETURN STOP PUSH PUSH MSTORE PUSH CALLDATASIZE LT PUSH JUMPI PUSH CALLDATALOAD PUSH SWAP DIV PUSH AND DUP PUSH EQ PUSH JUMPI JUMPDEST PUSH DUP REVERT JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH DUP CALLDATASIZE SUB DUP ADD SWAP DUP DUP CALLDATALOAD PUSH AND SWAP PUSH ADD SWAP SWAP SWAP SWAP POP POP POP PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST PUSH DUP PUSH DUP PUSH DUP PUSH DUP PUSH AND PUSH AND DUP MSTORE PUSH ADD SWAP DUP MSTORE PUSH ADD PUSH SHA3 SWAP POP DUP PUSH ADD PUSH CALLER PUSH AND PUSH AND DUP MSTORE PUSH ADD SWAP DUP MSTORE PUSH ADD PUSH SHA3 PUSH ADD SWAP POP PUSH DUP PUSH ADD PUSH ADD SLOAD DUP PUSH ADD PUSH ADD SLOAD DUP ISZERO ISZERO PUSH JUMPI INVALID JUMPDEST DIV TIMESTAMP SUB ADD SWAP POP DUP PUSH ADD PUSH ADD SLOAD DUP PUSH ADD SLOAD MUL DUP SUB SWAP POP DUP SWAP POP POP POP POP POP SWAP SWAP POP JUMP STOP,1
t10369.txt,PUSH PUSH MSTORE PUSH PUSH SSTORE PUSH PUSH SSTORE PUSH PUSH SSTORE CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH DUP PUSH PUSH CODECOPY PUSH RETURN STOP PUSH PUSH MSTORE PUSH CALLDATASIZE LT PUSH JUMPI PUSH CALLDATALOAD PUSH SWAP DIV PUSH AND DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI JUMPDEST PUSH DUP REVERT JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST PUSH SLOAD DUP JUMP JUMPDEST PUSH DUP PUSH PUSH SLOAD PUSH SLOAD DUP ISZERO ISZERO PUSH JUMPI INVALID JUMPDEST DIV SWAP POP DUP PUSH SLOAD TIMESTAMP SUB DUP ISZERO ISZERO PUSH JUMPI INVALID JUMPDEST DIV SWAP POP PUSH SLOAD DUP GT ISZERO PUSH JUMPI PUSH SLOAD SWAP POP JUMPDEST DUP SWAP POP POP POP SWAP JUMP JUMPDEST PUSH SLOAD DUP JUMP JUMPDEST PUSH SLOAD DUP JUMP STOP,1
t1057.txt,PUSH PUSH MSTORE PUSH DUP SSTORE CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH DUP PUSH PUSH CODECOPY PUSH RETURN STOP PUSH PUSH MSTORE PUSH CALLDATASIZE LT PUSH JUMPI PUSH CALLDATALOAD PUSH SWAP DIV PUSH AND DUP PUSH EQ PUSH JUMPI JUMPDEST PUSH DUP REVERT JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST PUSH SLOAD DUP JUMP STOP,1
t10736.txt,PUSH PUSH MSTORE CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH DUP PUSH PUSH CODECOPY PUSH RETURN STOP PUSH PUSH MSTORE PUSH CALLDATASIZE LT PUSH JUMPI PUSH CALLDATALOAD PUSH SWAP DIV PUSH AND DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI JUMPDEST PUSH DUP REVERT JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH DUP CALLDATASIZE SUB DUP ADD SWAP DUP DUP CALLDATALOAD PUSH AND SWAP PUSH ADD SWAP SWAP SWAP SWAP POP POP POP PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST PUSH SLOAD DUP JUMP JUMPDEST PUSH DUP PUSH DUP PUSH SLOAD TIMESTAMP SUB SWAP POP PUSH SWAP POP PUSH DUP DUP PUSH AND PUSH AND DUP MSTORE PUSH ADD SWAP DUP MSTORE PUSH ADD PUSH SHA3 PUSH ADD SLOAD SWAP POP DUP PUSH DUP DUP PUSH AND PUSH AND DUP MSTORE PUSH ADD SWAP DUP MSTORE PUSH ADD PUSH SHA3 PUSH ADD DUP DUP SLOAD DUP LT ISZERO ISZERO PUSH JUMPI INVALID JUMPDEST SWAP PUSH MSTORE PUSH PUSH SHA3 ADD SLOAD LT ISZERO ISZERO PUSH JUMPI PUSH SWAP POP PUSH JUMP JUMPDEST JUMPDEST POP POP POP SWAP SWAP POP JUMP STOP,1
t11064.txt,PUSH PUSH MSTORE CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH DUP PUSH PUSH CODECOPY PUSH RETURN STOP PUSH PUSH MSTORE PUSH CALLDATASIZE LT PUSH JUMPI PUSH CALLDATALOAD PUSH SWAP DIV PUSH AND DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI JUMPDEST PUSH DUP REVERT JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP ISZERO ISZERO ISZERO ISZERO DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST PUSH SLOAD DUP JUMP JUMPDEST PUSH DUP SLOAD TIMESTAMP GT SWAP POP SWAP JUMP STOP,1
t1115.txt,PUSH PUSH MSTORE CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH DUP PUSH PUSH CODECOPY PUSH RETURN STOP PUSH PUSH MSTORE PUSH CALLDATASIZE LT PUSH JUMPI PUSH CALLDATALOAD PUSH SWAP DIV PUSH AND DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI DUP PUSH EQ PUSH JUMPI JUMPDEST PUSH DUP REVERT JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH DUP CALLDATASIZE SUB DUP ADD SWAP DUP DUP CALLDATALOAD PUSH AND SWAP PUSH ADD SWAP SWAP SWAP SWAP POP POP POP PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH DUP CALLDATASIZE SUB DUP ADD SWAP DUP DUP CALLDATALOAD PUSH AND SWAP PUSH ADD SWAP SWAP SWAP SWAP POP POP POP PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST PUSH SLOAD DUP JUMP JUMPDEST PUSH DUP PUSH PUSH DUP PUSH AND PUSH AND DUP MSTORE PUSH ADD SWAP DUP MSTORE PUSH ADD PUSH SHA3 SLOAD PUSH ADD SWAP POP PUSH SLOAD PUSH LT ISZERO PUSH JUMPI TIMESTAMP DUP MUL SWAP POP PUSH JUMP JUMPDEST JUMPDEST POP SWAP SWAP POP JUMP JUMPDEST PUSH PUSH MSTORE DUP PUSH MSTORE PUSH PUSH SHA3 PUSH SWAP POP SWAP POP SLOAD DUP JUMP STOP,1
t11243.txt,PUSH PUSH MSTORE CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH DUP PUSH PUSH CODECOPY PUSH RETURN STOP PUSH PUSH MSTORE PUSH CALLDATASIZE LT PUSH JUMPI PUSH CALLDATALOAD PUSH SWAP DIV PUSH AND DUP PUSH EQ PUSH JUMPI JUMPDEST PUSH DUP REVERT JUMPDEST CALLVALUE DUP ISZERO PUSH JUMPI PUSH DUP REVERT JUMPDEST POP PUSH PUSH DUP CALLDATASIZE SUB DUP ADD SWAP DUP DUP CALLDATALOAD SWAP PUSH ADD SWAP SWAP SWAP SWAP POP POP POP PUSH JUMP JUMPDEST PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD SWAP POP POP PUSH MLOAD DUP SWAP SUB SWAP RETURN JUMPDEST PUSH DUP TIMESTAMP DIFFICULTY PUSH MLOAD DUP DUP DUP MSTORE PUSH ADD DUP DUP MSTORE PUSH ADD SWAP POP POP POP PUSH MLOAD DUP SWAP SUB SWAP SHA3 PUSH SWAP DIV XOR SWAP POP SWAP SWAP POP JUMP STOP,1
